p	0.00	0.03
a	0.03	0.10
g	0.10	0.13
m	0.13	0.19
a	0.19	0.25
m	0.25	0.31
a	0.31	0.38
l	0.38	0.43
a	0.43	0.49
s	0.49	0.53
a	0.53	0.60
k	0.60	0.64
i	0.64	0.69
t	0.69	0.73
pa	0.00	0.10
ag	0.03	0.13
ma	0.13	0.25
am	0.19	0.31
ma	0.25	0.38
al	0.31	0.43
la	0.38	0.49
as	0.43	0.53
sa	0.49	0.60
ak	0.53	0.64
ki	0.60	0.69
it	0.64	0.73
