p	0.00	0.04
a	0.04	0.13
n	0.13	0.19
a	0.19	0.28
n	0.28	0.35
a	0.35	0.43
m	0.43	0.50
p	0.50	0.55
a	0.55	0.63
l	0.63	0.70
a	0.70	0.78
t	0.78	0.83
a	0.83	0.91
y	0.91	0.97
a	0.97	1.05
pa	0.00	0.13
an	0.04	0.19
na	0.13	0.28
an	0.19	0.35
na	0.28	0.43
am	0.35	0.50
pa	0.50	0.63
al	0.55	0.70
la	0.63	0.78
at	0.70	0.83
ta	0.78	0.91
ay	0.83	0.97
ya	0.91	1.05
