n	0.00	0.07
a	0.07	0.19
k	0.19	0.24
a	0.24	0.36
k	0.36	0.42
a	0.42	0.53
p	0.53	0.58
a	0.58	0.70
g	0.70	0.75
p	0.75	0.80
a	0.80	0.92
s	0.92	0.98
a	0.98	1.10
y	1.10	1.16
a	1.16	1.28
na	0.00	0.19
ak	0.07	0.24
ka	0.19	0.36
ak	0.24	0.42
ka	0.36	0.53
ap	0.42	0.58
pa	0.53	0.70
ag	0.58	0.75
pa	0.75	0.92
as	0.80	0.98
sa	0.92	1.10
ay	0.98	1.16
ya	1.10	1.28
