i	2.86	2.93
p	2.93	2.97
i	2.97	3.04
n	3.04	3.10
a	3.10	3.19
g	3.19	3.23
m	3.23	3.29
a	3.29	3.38
m	3.38	3.44
a	3.44	3.53
y	3.53	3.58
a	3.58	3.68
b	3.68	3.72
a	3.72	3.81
n	3.81	3.87
g	3.87	3.91
ip	2.86	2.97
pi	2.93	3.04
in	2.97	3.10
na	3.04	3.19
ag	3.10	3.23
ma	3.23	3.38
am	3.29	3.44
ma	3.38	3.53
ay	3.44	3.58
ya	3.53	3.68
ab	3.58	3.72
ba	3.68	3.81
an	3.72	3.87
ng	3.81	3.91
ang	3.72	3.91
