p	0.00	0.05
a	0.05	0.13
g	0.13	0.18
p	0.18	0.23
a	0.23	0.32
p	0.32	0.36
a	0.36	0.45
n	0.45	0.52
u	0.52	0.59
m	0.59	0.67
b	0.67	0.72
a	0.72	0.81
l	0.81	0.88
i	0.88	0.96
k	0.96	1.01
pa	0.00	0.13
ag	0.05	0.18
pa	0.18	0.32
ap	0.23	0.36
pa	0.32	0.45
an	0.36	0.52
nu	0.45	0.59
um	0.52	0.67
ba	0.67	0.81
al	0.72	0.88
li	0.81	0.96
ik	0.88	1.01
