p	0.00	0.06
a	0.06	0.17
n	0.17	0.26
g	0.26	0.32
u	0.32	0.41
n	0.41	0.50
g	0.50	0.56
u	0.56	0.65
l	0.65	0.74
i	0.74	0.84
l	0.84	0.93
a	0.93	1.04
pa	0.00	0.17
an	0.06	0.26
ng	0.17	0.32
gu	0.26	0.41
un	0.32	0.50
ng	0.41	0.56
gu	0.50	0.65
ul	0.56	0.74
li	0.65	0.84
il	0.74	0.93
la	0.84	1.04
ang	0.06	0.32
ngu	0.17	0.41
ung	0.32	0.56
ngu	0.41	0.65
