n	1.05	1.09
a	1.09	1.16
k	1.16	1.19
a	1.19	1.26
k	1.26	1.29
a	1.29	1.36
s	1.36	1.40
a	1.40	1.46
l	1.46	1.51
u	1.51	1.55
b	1.55	1.59
o	1.59	1.64
n	1.64	1.68
g	1.68	1.71
na	1.05	1.16
ak	1.09	1.19
ka	1.16	1.26
ak	1.19	1.29
ka	1.26	1.36
as	1.29	1.40
sa	1.36	1.46
al	1.40	1.51
lu	1.46	1.55
ub	1.51	1.59
bo	1.55	1.64
on	1.59	1.68
ng	1.64	1.71
ong	1.59	1.71
